wall_time,ros_time,field.x,field.y,field.z
133.974833,21.034000000,264.000000000,640.000000000,1.000000000
134.614324,21.104000000,259.000000000,640.000000000,1.000000000
135.217649,21.160000000,259.000000000,640.000000000,1.000000000
135.777554,21.219000000,260.000000000,640.000000000,1.000000000
136.354973,21.273000000,266.500000000,640.000000000,1.000000000
137.031432,21.352000000,263.000000000,640.000000000,1.000000000
137.576452,21.398000000,264.500000000,640.000000000,1.000000000
138.274221,21.457000000,268.000000000,640.000000000,1.000000000
138.864229,21.507000000,269.500000000,640.000000000,1.000000000
139.550886,21.561000000,272.000000000,640.000000000,1.000000000
140.209066,21.625000000,269.500000000,640.000000000,1.000000000
140.813220,21.687000000,273.500000000,640.000000000,1.000000000
141.556198,21.754000000,274.500000000,640.000000000,1.000000000
142.240369,21.822000000,273.500000000,640.000000000,1.000000000
142.817372,21.885000000,274.500000000,640.000000000,1.000000000
143.530440,21.950000000,275.000000000,640.000000000,1.000000000
144.225509,22.052000000,275.500000000,640.000000000,1.000000000
144.838922,22.107000000,277.500000000,640.000000000,1.000000000
145.477889,22.164000000,280.500000000,640.000000000,1.000000000
146.058370,22.221000000,282.500000000,640.000000000,1.000000000
146.656710,22.275000000,284.000000000,640.000000000,1.000000000
147.248170,22.342000000,287.000000000,640.000000000,1.000000000
147.888544,22.417000000,285.000000000,640.000000000,1.000000000
148.450875,22.496000000,286.000000000,640.000000000,1.000000000
149.045414,22.560000000,288.000000000,640.000000000,1.000000000
149.668953,22.626000000,290.000000000,640.000000000,1.000000000
150.249776,22.674000000,292.000000000,640.000000000,1.000000000
150.782346,22.706000000,293.500000000,640.000000000,1.000000000
151.394774,22.752000000,294.500000000,640.000000000,1.000000000
152.052836,22.822000000,295.500000000,640.000000000,1.000000000
152.711004,22.892000000,297.000000000,640.000000000,1.000000000
153.346823,22.963000000,298.000000000,640.000000000,1.000000000
153.960015,23.022000000,298.500000000,640.000000000,1.000000000
154.579160,23.087000000,301.000000000,640.000000000,1.000000000
155.101374,23.131000000,302.000000000,640.000000000,1.000000000
155.754004,23.216000000,302.500000000,640.000000000,1.000000000
156.369856,23.281000000,304.000000000,640.000000000,1.000000000
157.047868,23.338000000,305.000000000,640.000000000,1.000000000
157.730514,23.396000000,306.500000000,640.000000000,1.000000000
158.298871,23.445000000,307.000000000,640.000000000,1.000000000
158.964871,23.513000000,307.500000000,640.000000000,1.000000000
159.601142,23.573000000,308.000000000,640.000000000,1.000000000
160.228880,23.636000000,307.500000000,640.000000000,1.000000000
160.949451,23.735000000,307.000000000,640.000000000,1.000000000
161.603403,23.812000000,305.500000000,640.000000000,1.000000000
162.286152,23.895000000,305.500000000,640.000000000,1.000000000
162.834368,23.952000000,304.500000000,640.000000000,1.000000000
163.382865,24.024000000,306.500000000,640.000000000,1.000000000
164.051492,24.086000000,307.500000000,640.000000000,1.000000000
164.641764,24.152000000,307.500000000,640.000000000,1.000000000
165.265438,24.221000000,307.500000000,640.000000000,1.000000000
165.894982,24.296000000,307.500000000,640.000000000,1.000000000
166.438128,24.362000000,307.000000000,640.000000000,1.000000000
166.973005,24.431000000,307.500000000,640.000000000,1.000000000
167.564237,24.488000000,306.500000000,640.000000000,1.000000000
168.177330,24.553000000,306.500000000,640.000000000,1.000000000
168.706909,24.604000000,306.500000000,640.000000000,1.000000000
169.256096,24.664000000,306.000000000,640.000000000,1.000000000
169.893536,24.772000000,306.500000000,640.000000000,1.000000000
170.445749,24.831000000,306.000000000,640.000000000,1.000000000
171.030497,24.899000000,305.000000000,640.000000000,1.000000000
171.584879,24.946000000,305.000000000,640.000000000,1.000000000
172.218234,25.011000000,305.000000000,640.000000000,1.000000000
172.828744,25.060000000,306.000000000,640.000000000,1.000000000
173.502637,25.158000000,306.500000000,640.000000000,1.000000000
174.063114,25.227000000,308.000000000,640.000000000,1.000000000
174.631811,25.294000000,306.500000000,640.000000000,1.000000000
175.140103,25.338000000,307.500000000,640.000000000,1.000000000
175.781984,25.414000000,307.500000000,640.000000000,1.000000000
176.415986,25.494000000,307.000000000,640.000000000,1.000000000
176.986105,25.544000000,307.500000000,640.000000000,1.000000000
177.588819,25.623000000,308.000000000,640.000000000,1.000000000
178.219498,25.720000000,308.500000000,640.000000000,1.000000000
178.844814,25.828000000,308.500000000,640.000000000,1.000000000
179.457711,25.897000000,302.500000000,640.000000000,1.000000000
180.070478,25.964000000,324.000000000,640.000000000,1.000000000
180.598209,26.020000000,333.500000000,640.000000000,1.000000000
181.133124,26.061000000,358.500000000,640.000000000,1.000000000
181.798507,26.141000000,368.500000000,640.000000000,1.000000000
182.402484,26.191000000,373.500000000,640.000000000,1.000000000
183.003642,26.255000000,382.000000000,640.000000000,1.000000000
183.690013,26.310000000,398.000000000,640.000000000,1.000000000
184.389192,26.382000000,410.000000000,640.000000000,1.000000000
185.076751,26.453000000,422.000000000,640.000000000,1.000000000
185.674901,26.531000000,431.500000000,640.000000000,1.000000000
186.249033,26.568000000,434.000000000,640.000000000,1.000000000
186.828023,26.633000000,435.500000000,640.000000000,1.000000000
187.456939,26.702000000,435.000000000,640.000000000,1.000000000
188.044775,26.751000000,434.000000000,640.000000000,1.000000000
188.653413,26.802000000,437.000000000,640.000000000,1.000000000
189.285120,26.850000000,437.500000000,640.000000000,1.000000000
189.918711,26.899000000,438.000000000,640.000000000,1.000000000
190.538426,26.950000000,439.000000000,640.000000000,1.000000000
191.157039,26.999000000,440.500000000,640.000000000,1.000000000
191.798395,27.050000000,439.500000000,640.000000000,1.000000000
192.427526,27.132000000,441.500000000,640.000000000,1.000000000
193.118715,27.196000000,436.500000000,640.000000000,1.000000000
193.765539,27.273000000,435.000000000,640.000000000,1.000000000
194.412953,27.329000000,435.000000000,640.000000000,1.000000000
194.941938,27.382000000,434.000000000,640.000000000,1.000000000
195.613328,27.483000000,431.000000000,640.000000000,1.000000000
196.158908,27.541000000,431.000000000,640.000000000,1.000000000
196.765424,27.594000000,428.000000000,640.000000000,1.000000000
197.367783,27.662000000,426.500000000,640.000000000,1.000000000
197.994745,27.718000000,424.500000000,640.000000000,1.000000000
198.523810,27.759000000,423.500000000,640.000000000,1.000000000
