wall_time,ros_time
7.894986,7.747000000
7.895046,7.748000000
7.907476,7.749000000
7.924866,7.750000000
7.945763,7.751000000
7.957756,7.752000000
7.957895,7.753000000
7.977254,7.754000000
7.997908,7.755000000
8.007563,7.756000000
8.022142,7.757000000
8.032450,7.758000000
8.032869,7.759000000
8.035885,7.760000000
8.037924,7.761000000
8.049067,7.762000000
8.055548,7.763000000
8.075198,7.764000000
8.095010,7.765000000
8.107493,7.766000000
8.109915,7.767000000
8.136344,7.768000000
8.145918,7.769000000
8.148536,7.770000000
8.179984,7.771000000
8.180074,7.772000000
8.180110,7.773000000
8.206134,7.774000000
8.206203,7.775000000
8.206214,7.776000000
8.206249,7.777000000
8.241611,7.778000000
8.250315,7.779000000
8.254200,7.780000000
8.270763,7.781000000
8.270813,7.782000000
8.270824,7.783000000
8.285432,7.784000000
8.288497,7.785000000
8.312375,7.786000000
8.312450,7.787000000
8.326201,7.788000000
8.333700,7.789000000
8.348748,7.790000000
8.390964,7.791000000
8.403217,7.792000000
8.406461,7.793000000
8.409300,7.794000000
8.413617,7.795000000
8.415832,7.796000000
8.418879,7.797000000
8.421637,7.798000000
8.426553,7.799000000
8.429301,7.800000000
8.436182,7.801000000
8.444712,7.802000000
8.449033,7.803000000
8.460813,7.804000000
8.469173,7.805000000
8.485310,7.806000000
8.495659,7.807000000
8.500087,7.808000000
8.547780,7.809000000
8.560992,7.810000000
8.565057,7.811000000
8.567437,7.812000000
8.569532,7.813000000
8.573611,7.814000000
8.579001,7.815000000
8.587161,7.816000000
8.589498,7.817000000
8.598153,7.818000000
8.603976,7.819000000
8.627579,7.820000000
8.629738,7.821000000
8.639659,7.822000000
8.649663,7.823000000
8.658011,7.824000000
8.700395,7.825000000
8.714909,7.826000000
8.724290,7.827000000
8.742263,7.828000000
8.750879,7.829000000
8.764700,7.830000000
8.778519,7.831000000
8.789083,7.832000000
8.797731,7.833000000
8.805324,7.834000000
8.810957,7.835000000
8.826957,7.836000000
8.832271,7.837000000
8.838253,7.838000000
8.844890,7.839000000
8.856022,7.840000000
8.873929,7.841000000
8.879845,7.842000000
8.906409,7.843000000
8.915626,7.844000000
8.945715,7.845000000
8.955816,7.846000000
8.962720,7.847000000
8.976337,7.848000000
8.983937,7.849000000
8.989386,7.850000000
9.015598,7.851000000
9.028558,7.852000000
9.040721,7.853000000
9.052375,7.854000000
9.067445,7.855000000
9.073187,7.856000000
9.088905,7.857000000
9.099409,7.858000000
9.111243,7.859000000
9.120792,7.860000000
9.127995,7.861000000
9.134605,7.862000000
9.140883,7.863000000
9.157964,7.864000000
9.162310,7.865000000
9.167996,7.866000000
9.173343,7.867000000
9.205353,7.868000000
9.227566,7.869000000
9.233743,7.870000000
9.241132,7.871000000
9.247982,7.872000000
9.267414,7.873000000
9.275745,7.874000000
9.281885,7.875000000
9.305339,7.876000000
9.314771,7.877000000
9.357320,7.878000000
9.367397,7.879000000
9.380144,7.880000000
9.391745,7.881000000
9.407185,7.882000000
9.418482,7.883000000
9.434646,7.884000000
9.446659,7.885000000
9.459585,7.886000000
9.476554,7.887000000
9.500844,7.888000000
9.513452,7.889000000
9.523311,7.890000000
9.529838,7.891000000
9.551425,7.892000000
9.555581,7.893000000
9.562247,7.894000000
9.572473,7.895000000
9.580772,7.896000000
9.585319,7.897000000
9.592017,7.898000000
9.599085,7.899000000
9.624171,7.900000000
9.629718,7.901000000
9.636354,7.902000000
9.653419,7.903000000
9.660591,7.904000000
9.688500,7.905000000
9.704168,7.906000000
9.727009,7.907000000
9.747591,7.908000000
9.769473,7.909000000
9.795920,7.910000000
9.802234,7.911000000
9.818882,7.912000000
9.818931,7.913000000
9.830789,7.914000000
9.835113,7.915000000
9.864969,7.916000000
9.871342,7.917000000
9.878169,7.918000000
9.884296,7.919000000
9.889313,7.920000000
9.925760,7.921000000
9.930919,7.922000000
9.935915,7.923000000
9.954594,7.924000000
9.959318,7.925000000
9.967443,7.926000000
10.000458,7.927000000
10.004820,7.928000000
10.010859,7.929000000
10.030123,7.930000000
10.035946,7.931000000
10.054851,7.932000000
10.056665,7.933000000
10.056709,7.934000000
10.062478,7.935000000
10.070321,7.936000000
10.074960,7.937000000
10.080430,7.938000000
10.081266,7.939000000
10.102609,7.940000000
10.102671,7.941000000
10.102682,7.942000000
10.102691,7.943000000
10.111541,7.944000000
10.120208,7.945000000
10.120257,7.946000000
10.141198,7.947000000
10.141250,7.948000000
10.141279,7.949000000
10.161995,7.950000000
10.162062,7.951000000
10.162074,7.952000000
10.172539,7.953000000
10.172591,7.954000000
10.187172,7.955000000
10.187221,7.956000000
10.197361,7.957000000
10.201581,7.958000000
10.207624,7.959000000
10.214245,7.960000000
10.219517,7.961000000
10.239500,7.962000000
10.254215,7.963000000
10.266247,7.964000000
10.281499,7.965000000
10.291847,7.966000000
10.308632,7.967000000
10.308673,7.968000000
10.352655,7.969000000
10.370473,7.970000000
10.388132,7.971000000
10.398398,7.972000000
10.409238,7.973000000
10.429137,7.974000000
10.439505,7.975000000
10.448136,7.976000000
10.453369,7.977000000
10.498148,7.978000000
10.510199,7.979000000
10.535974,7.980000000
10.536027,7.981000000
10.544757,7.982000000
10.555690,7.983000000
10.563194,7.984000000
10.574828,7.985000000
10.577452,7.986000000
10.593334,7.987000000
10.609512,7.988000000
10.626694,7.989000000
10.636801,7.990000000
10.654834,7.991000000
10.671875,7.992000000
10.673976,7.993000000
10.700716,7.994000000
10.704358,7.995000000
10.717847,7.996000000
10.730349,7.997000000
10.750458,7.998000000
10.760208,7.999000000
10.771033,8.000000000
10.784780,8.001000000
10.784829,8.002000000
10.808178,8.003000000
10.818029,8.004000000
10.818081,8.005000000
10.842622,8.006000000
10.846919,8.007000000
10.867923,8.008000000
10.891733,8.009000000
10.891787,8.010000000
10.924307,8.011000000
10.950052,8.012000000
10.959241,8.013000000
10.980302,8.014000000
10.984799,8.015000000
10.991820,8.016000000
11.001638,8.017000000
11.004899,8.018000000
11.009181,8.019000000
11.012556,8.020000000
11.038669,8.021000000
11.045981,8.022000000
11.058746,8.023000000
11.064122,8.024000000
11.073559,8.025000000
11.081181,8.026000000
11.114512,8.027000000
11.124063,8.028000000
11.133825,8.029000000
11.145528,8.030000000
11.151790,8.031000000
11.163635,8.032000000
11.172332,8.033000000
11.183841,8.034000000
11.193962,8.035000000
11.200060,8.036000000
11.211507,8.037000000
11.216717,8.038000000
11.232435,8.039000000
11.237417,8.040000000
11.257428,8.041000000
11.277531,8.042000000
11.297995,8.043000000
11.309133,8.044000000
11.316352,8.045000000
11.318777,8.046000000
11.321409,8.047000000
11.341986,8.048000000
11.353289,8.049000000
11.361073,8.050000000
