wall_time,ros_time,field.x,field.y,field.z
278.529188,36.526000000,396.500000000,640.000000000,1.000000000
279.088920,36.578000000,394.500000000,640.000000000,1.000000000
279.642065,36.624000000,392.500000000,640.000000000,1.000000000
280.213636,36.671000000,394.500000000,640.000000000,1.000000000
280.806117,36.726000000,391.000000000,640.000000000,1.000000000
281.375791,36.787000000,393.500000000,640.000000000,1.000000000
282.000025,36.874000000,392.000000000,640.000000000,1.000000000
282.671326,36.984000000,390.000000000,640.000000000,1.000000000
283.193440,37.018000000,387.500000000,640.000000000,1.000000000
283.820119,37.061000000,385.500000000,640.000000000,1.000000000
284.455564,37.108000000,384.500000000,640.000000000,1.000000000
285.115348,37.163000000,385.500000000,640.000000000,1.000000000
285.648011,37.228000000,386.500000000,640.000000000,1.000000000
286.197241,37.291000000,385.500000000,640.000000000,1.000000000
286.732661,37.346000000,384.500000000,640.000000000,1.000000000
287.318113,37.393000000,385.000000000,640.000000000,1.000000000
