wall_time,ros_time,field.x,field.y,field.z
189.032053,27.023000000,444.000000000,640.000000000,1.000000000
189.723748,27.096000000,443.000000000,640.000000000,1.000000000
190.321563,27.155000000,446.500000000,640.000000000,1.000000000
190.901767,27.206000000,445.500000000,640.000000000,1.000000000
191.474773,27.255000000,442.000000000,640.000000000,1.000000000
192.074056,27.308000000,441.000000000,640.000000000,1.000000000
192.653296,27.359000000,439.000000000,640.000000000,1.000000000
193.203526,27.411000000,436.500000000,640.000000000,1.000000000
193.834783,27.502000000,435.500000000,640.000000000,1.000000000
194.435167,27.578000000,434.500000000,640.000000000,1.000000000
194.968920,27.629000000,433.000000000,640.000000000,1.000000000
195.555734,27.693000000,430.000000000,640.000000000,1.000000000
196.188408,27.754000000,426.000000000,640.000000000,1.000000000
196.757133,27.811000000,421.500000000,640.000000000,1.000000000
197.293882,27.857000000,418.000000000,640.000000000,1.000000000
197.923255,27.921000000,413.000000000,640.000000000,1.000000000
198.691715,28.018000000,410.000000000,640.000000000,1.000000000
199.307114,28.067000000,407.000000000,640.000000000,1.000000000
199.894193,28.116000000,404.500000000,640.000000000,1.000000000
200.444641,28.160000000,403.500000000,640.000000000,1.000000000
201.031931,28.229000000,399.500000000,640.000000000,1.000000000
201.645741,28.300000000,-1.000000000,640.000000000,0.000000000
202.137336,28.351000000,-1.000000000,640.000000000,0.000000000
202.721756,28.416000000,-1.000000000,640.000000000,0.000000000
203.245332,28.470000000,-1.000000000,640.000000000,0.000000000
203.879553,28.541000000,-1.000000000,640.000000000,0.000000000
204.513045,28.623000000,-1.000000000,640.000000000,0.000000000
205.089691,28.661000000,-1.000000000,640.000000000,0.000000000
205.803225,28.731000000,-1.000000000,640.000000000,0.000000000
206.530023,28.801000000,-1.000000000,640.000000000,0.000000000
207.266353,28.851000000,-1.000000000,640.000000000,0.000000000
207.898392,28.904000000,-1.000000000,640.000000000,0.000000000
208.487391,28.948000000,-1.000000000,640.000000000,0.000000000
209.112493,29.013000000,-1.000000000,640.000000000,0.000000000
209.646461,29.055000000,-1.000000000,640.000000000,0.000000000
210.268246,29.136000000,-1.000000000,640.000000000,0.000000000
210.897485,29.214000000,-1.000000000,640.000000000,0.000000000
211.475644,29.279000000,-1.000000000,640.000000000,0.000000000
211.940788,29.320000000,-1.000000000,640.000000000,0.000000000
212.517697,29.373000000,-1.000000000,640.000000000,0.000000000
213.148981,29.496000000,-1.000000000,640.000000000,0.000000000
213.781555,29.552000000,-1.000000000,640.000000000,0.000000000
214.508196,29.601000000,-1.000000000,640.000000000,0.000000000
215.075389,29.644000000,-1.000000000,640.000000000,0.000000000
215.498801,29.683000000,-1.000000000,640.000000000,0.000000000
216.188107,29.766000000,-1.000000000,640.000000000,0.000000000
216.949485,29.841000000,-1.000000000,640.000000000,0.000000000
217.545708,29.915000000,-1.000000000,640.000000000,0.000000000
218.129726,29.982000000,-1.000000000,640.000000000,0.000000000
218.797673,30.046000000,-1.000000000,640.000000000,0.000000000
219.481099,30.095000000,-1.000000000,640.000000000,0.000000000
220.095284,30.148000000,-1.000000000,640.000000000,0.000000000
220.687884,30.204000000,-1.000000000,640.000000000,0.000000000
221.255633,30.243000000,-1.000000000,640.000000000,0.000000000
222.027966,30.318000000,-1.000000000,640.000000000,0.000000000
222.617361,30.376000000,-1.000000000,640.000000000,0.000000000
223.178603,30.430000000,-1.000000000,640.000000000,0.000000000
223.816589,30.492000000,-1.000000000,640.000000000,0.000000000
224.460548,30.562000000,-1.000000000,640.000000000,0.000000000
225.038626,30.636000000,-1.000000000,640.000000000,0.000000000
225.786002,30.694000000,-1.000000000,640.000000000,0.000000000
226.396896,30.764000000,-1.000000000,640.000000000,0.000000000
226.976484,30.823000000,-1.000000000,640.000000000,0.000000000
227.672316,30.886000000,-1.000000000,640.000000000,0.000000000
228.246993,30.943000000,-1.000000000,640.000000000,0.000000000
228.942371,31.020000000,-1.000000000,640.000000000,0.000000000
229.631931,31.076000000,-1.000000000,640.000000000,0.000000000
230.240287,31.153000000,-1.000000000,640.000000000,0.000000000
230.747424,31.187000000,-1.000000000,640.000000000,0.000000000
231.368433,31.248000000,-1.000000000,640.000000000,0.000000000
231.943130,31.292000000,-1.000000000,640.000000000,0.000000000
232.539869,31.346000000,-1.000000000,640.000000000,0.000000000
233.062621,31.408000000,-1.000000000,640.000000000,0.000000000
233.568037,31.493000000,-1.000000000,640.000000000,0.000000000
234.169225,31.559000000,-1.000000000,640.000000000,0.000000000
234.798557,31.612000000,-1.000000000,640.000000000,0.000000000
235.389553,31.668000000,-1.000000000,640.000000000,0.000000000
235.984829,31.714000000,-1.000000000,640.000000000,0.000000000
236.531814,31.768000000,-1.000000000,640.000000000,0.000000000
237.097779,31.815000000,-1.000000000,640.000000000,0.000000000
237.743541,31.943000000,-1.000000000,640.000000000,0.000000000
238.387839,32.051000000,-1.000000000,640.000000000,0.000000000
239.001458,32.157000000,-1.000000000,640.000000000,0.000000000
239.616765,32.208000000,-1.000000000,640.000000000,0.000000000
